Customer,Customer_Internal_ID,Frame,Item_Internal_ID,Sales_Price,Process,Step_Process,Coating,Foil_Material,Foil_Thickness,Colour,Attribute_Cost,Base_Cost
BATHY SYSTEMS-NH#,2068101,Frameless,105025,100.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,100.0
GENERAL DIGITAL CORP,2068109,Frameless,105025,150.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,150.0
"Wi2Wi, Inc. (Precision Devices Inc.)",20304,Frameless,105025,177.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,177.0
ADVANCED ELECTRONIC TECHNOLOGY,2049824,Frameless,105025,150.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,150.0
"Genesis Engineering Solutions, Inc",32788,Frameless,105025,185.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,185.0
NPS LABS,717,Frameless,105025,121.06175644168104,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,121.06175644168104
Microlynx,18146,Frameless,105025,108.35774496323303,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,108.35774496323303
Retcomp,3599393,Frameless,105025,0.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,0.0
CoolIT Systems,48538,Frameless,105025,130.77658874872952,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,130.77658874872952
East/West Mfg. (TX),17192,Frameless,105025,95.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,95.0
GC Controls Inc,20918,Frameless,105025,295.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,295.0
Motion Laboratories,3828397,Frameless,105025,165.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,165.0
HDM Systems Inc,46252,Frameless,105025,200.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,200.0
Lockheed Martin (Grand Prairie) TX,12706,Frameless,105025,165.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,165.0
E-TRONIC AEROSPACE INC,3573656,Frameless,105025,112.09421892748244,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,112.09421892748244
CoolIT Systems,48538,Frameless,105025,112.09421892748244,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,112.09421892748244
ADVANCED ENERGY INDUSTRIES INC (CO)(U),2071151,Frameless,105025,165.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,165.0
Molex LLC (IL) (U),14432,Frameless,105025,191.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,191.0
"Excel Electro Assembly, Inc",10838,Frameless,105025,120.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,120.0
Commtech Inc,21446,Frameless,105025,162.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,162.0
NANOWAVE TECHNOLOGIES INC,28746,Frameless,105025,134.51306271297895,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,134.51306271297895
"QORVO US Inc, (TX)",12766,Frameless,105025,150.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,150.0
United Technologies (UTEC-IN) (IN),21905,Frameless,105025,177.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,177.0
"Micross Components, LLC.(TX) (U)",1244,Frameless,105025,55.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,55.0
"Digital Control Systems, Inc",35455,Frameless,105025,170.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,170.0
NMI- NORTHEAST MFG,2067912,Frameless,105025,150.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,150.0
PROJECT RESOURCES,2068106,Frameless,105025,115.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,115.0
Microboard Processing Inc.,2619,Frameless,105025,150.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,150.0
ACI-PCB,48661,Frameless,105025,9.92,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,9.92
R.S. Electronic Inc,797,Frameless,105025,149.4589585699766,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,149.4589585699766
CoolIT Systems,48538,Frameless,105025,74.7294792849883,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,74.7294792849883
James Instruments Inc. (IL),58303,Frameless,105025,175.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,175.0
The Electronic Assembly Inc. /  TEAC  (U),11532,Frameless,105025,150.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,150.0
Chip Targets Incorporated (TX),989353,Frameless,105025,170.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,170.0
NW Innovative Technologies,38756,Frameless,105025,100.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,100.0
DIGITRAX INC-FL,2067928,Frameless,105025,150.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,150.0
Microlynx,18146,Frameless,105025,102.18967813775174,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,102.18967813775174
SYNERGX Technologies Inc,35154,Frameless,105025,76.1136913026013,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,76.1136913026013
Morgan Newton CO. LP,15531,Frameless,105025,95.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,95.0
E-TRONIC AEROSPACE INC,3573656,Frameless,105025,105.7134601425018,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,105.7134601425018
PNC Inc,52041,Frameless,105025,0.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,0.0
"Keysight Technologies, Inc. (PS)",42187,Frameless,105025,125.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,125.0
"Precise Connections, Inc",10915,Frameless,105025,150.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,150.0
Electronic Interconnect,11612,Frameless,105025,89.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,89.0
ACI-PCB,48661,Frameless,105025,1.9,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,1.9
"Ultra Communications, Inc. (PS)",1280989,Frameless,105025,40.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,40.0
"Faias Lighting Products, Inc (U)",5547,Frameless,105025,125.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,125.0
IPS Assembly Corp (MI),29471,Frameless,105025,2.2,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,2.2
ON SHORE ASSEMBLY,2067866,Frameless,105025,120.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,120.0
Gentex Corp. : Gentex Corp (U),1273,Frameless,105025,164.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,164.0
LIBERTY ENGINEERING,2055456,Frameless,105025,2.7,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,2.7
SMAC,2068105,Frameless,105025,150.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,150.0
TRANSISTOR DEVICES INC,2055455,Frameless,105025,165.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,165.0
MAD CITY LABS,2067931,Frameless,105025,150.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,150.0
DIGITRAX INC-FL,2067928,Frameless,105025,0.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,0.0
"Contrax Technologies, Inc",2063530,Frameless,105025,75.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,75.0
The Electronic Assembly Inc,11530,Frameless,105025,150.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,150.0
CoolIT Systems,48538,Frameless,105025,105.7134601425018,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,105.7134601425018
Rite Track Equipment Services (U),8294,Frameless,105025,175.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,175.0
Rakon Ltd,21998,Frameless,105025,212.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,212.0
BlackTeal Energy,3854659,Frameless,105025,100.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,100.0
CYGNUS LLC,2070470,Frameless,105025,142.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,142.0
BOEING (AL)(PS),43773,Frameless,105025,135.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,135.0
SYSTEM ENGINEERING,2046412,Frameless,105025,125.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,125.0
Advanced Electronic Assembly Inc,11742,Frameless,105025,150.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,150.0
Applicad Inc.,7100,Frameless,105025,165.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,165.0
Virtex (Orginally Circuit Technology Inc.),6035,Frameless,105025,142.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,142.0
Ontrak Control Systems Inc,33141,Frameless,105025,140.9512801900024,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,140.9512801900024
CoolIT Systems,48538,Frameless,105025,70.4756400950012,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,70.4756400950012
"Max‑Air Technology, Inc (MO)",3862317,Frameless,105025,165.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,165.0
ASMT Circuit Board Assembly,50256,Frameless,105025,800.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,800.0
Cysca Technologies (Sysacom),16670,Frameless,105025,158.5701902137527,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,158.5701902137527
CENTROID CORPORATION,2067887,Frameless,105025,150.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,150.0
Redwire Space Technologies Inc. (IN),3034124,Frameless,105025,165.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,165.0
"Micross Components, LLC.(TX) (U)",1244,Frameless,105025,159.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,159.0
"Micross Components, LLC.(TX) (U)",1244,Frameless,105025,53.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,53.0
Allazo Electronics,3864728,Frameless,105025,75.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,75.0
XPtronics Inc,15338,Frameless,105025,140.9512801900024,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,140.9512801900024
Probewell,3864269,Frameless,105025,123.3323701662521,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,123.3323701662521
OES Inc,723,Frameless,105025,105.7134601425018,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,105.7134601425018
Vergent Products (PS),42099,Frameless,105025,152.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,152.0
NPS LABS,717,Frameless,105025,114.17053695390194,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,114.17053695390194
ACI-PCB,48661,Frameless,105025,3.8,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,3.8
Oneida Research Services,3864691,Frameless,105025,75.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,75.0
"Spartronics Williamsport, Inc (PA)",7248,Frameless,105025,105.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,105.0
"AB Electronics, Inc",20968,Frameless,105025,105.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,105.0
"Quality Electronics, Inc",23680,Frameless,105025,165.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,165.0
Kongsberg Automotive,2999837,Frameless,105025,140.9512801900024,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,140.9512801900024
Rocelec-Rochester Electronics,3864631,Frameless,105025,80.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,80.0
NPI Technologies Inc.(Houston),15108,Frameless,105025,79.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,79.0
ThermOmegaTech (PA),43098,Frameless,105025,150.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,150.0
"MJS Designs, Inc",12590,Frameless,105025,182.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,182.0
Vista Manufacturing Co,3864625,Frameless,105025,135.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,135.0
Pyott Boone Electronics,21833,Frameless,105025,147.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,147.0
"True Manufacturing Company, Inc. (MO)",937429,Frameless,105025,165.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,165.0
Qubit Systems Inc,2231215,Frameless,105025,130.37993417575223,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,130.37993417575223
Molex de Mexico (GDL),3878868,Frameless,105025,191.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,191.0
ANALOG DEVICES (MA),2082987,Frameless,105025,125.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,125.0
"Micross Components, LLC.(TX) (U)",1244,Frameless,105025,85.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,85.0
ATC Power,3864667,Frameless,105025,131.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,131.0
Sunrise Labs,43776,Frameless,105025,155.0,Lasercut,None,None,PHD,5.0,Not Applicable,0.0,155.0
"AVP Circuits, LLC (NE)",1137172,Frameless,109061,320.0,Lasercut,None,Advanced Nano,PHD,5.0,Not Applicable,163.0,157.0
ELemaster,45190,Frameless,109061,335.0,Lasercut,None,Advanced Nano,PHD,5.0,Not Applicable,163.0,172.0
Raytheon Technologies-Raytheon Missiles and Defense (PS),518688,Frameless,109061,295.0,Lasercut,None,Advanced Nano,PHD,5.0,Not Applicable,163.0,132.0
Amphenol Printed Circuit Board Technology (APCBT),24831,Frameless,109061,327.0,Lasercut,None,Advanced Nano,PHD,5.0,Not Applicable,163.0,164.0
Advanced Illumination,38698,Frameless,109061,300.0,Lasercut,None,Advanced Nano,PHD,5.0,Not Applicable,163.0,137.0
Jabil,3867911,Frameless,456277,290.0,Lasercut,None,Nano Slic,PHD,5.0,Not Applicable,163.0,127.0
Virtex (Orginally Circuit Technology Inc.),6035,Frameless,105091,142.0,Lasercut,None,Nano Wipe,PHD,5.0,Not Applicable,40.0,102.0
Applicad Inc.,7100,Frameless,105091,165.0,Lasercut,None,Nano Wipe,PHD,5.0,Not Applicable,40.0,125.0
Advance Circuit Technology (NY),6199,Frameless,105091,195.0,Lasercut,None,Nano Wipe,PHD,5.0,Not Applicable,40.0,155.0
SMAC,2068105,Frameless,105091,150.0,Lasercut,None,Nano Wipe,PHD,5.0,Not Applicable,40.0,110.0
Hewlett Packard Enterprise IV LLC  (PS),42227,Frameless,105091,350.0,Lasercut,None,Nano Wipe,PHD,5.0,Not Applicable,40.0,310.0
Carlton Ind.Corp,1171,Frameless,105091,195.0,Lasercut,None,Nano Wipe,PHD,5.0,Not Applicable,40.0,155.0
ELemaster,45190,Frameless,105091,192.0,Lasercut,None,Nano Wipe,PHD,5.0,Not Applicable,40.0,152.0
ON SHORE ASSEMBLY,2067866,Frameless,105091,180.0,Lasercut,None,Nano Wipe,PHD,5.0,Not Applicable,40.0,140.0
"MacDonald, Dettwiler and Associate",619,Frameless,105091,123.3323701662521,Lasercut,None,Nano Wipe,PHD,5.0,Not Applicable,40.0,83.3323701662521
L3 HARRIS TECHNOLOGIES (GA),30530,Frameless,105091,195.0,Lasercut,None,Nano Wipe,PHD,5.0,Not Applicable,40.0,155.0
"Spectrum Advanced Manufacturing Technologies, Inc (PS)",46569,Frameless,105091,244.0,Lasercut,None,Nano Wipe,PHD,5.0,Not Applicable,40.0,204.0
Technet Design Corp. (MA),2232921,Frameless,105091,160.0,Lasercut,None,Nano Wipe,PHD,5.0,Not Applicable,40.0,120.0
BC DESIGN (C),49764,Frameless,441037,289.96667065223875,Chemetch,Single,None,PHD,6.0,Not Applicable,175.0,114.96667065223875
LAM Research,2974592,Frameless,441037,0.0,Chemetch,Single,None,PHD,6.0,Not Applicable,175.0,-175.0
Asteelflash Freemont (CA),25102,Frameless,441037,400.0,Chemetch,Single,None,PHD,6.0,Not Applicable,175.0,225.0
Molex LLC (IL) (U),14432,Frameless,105026,191.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,191.0
Advance Circuit Technology (NY),6199,Frameless,105026,135.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,135.0
GAMA Electronics.,1264,Frameless,105026,176.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,176.0
"BAE Systems, Inc. (Westminster, CO)(PS)",42090,Frameless,105026,100.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,100.0
SIBEX INC.-#FL,2068087,Frameless,105026,150.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,150.0
NeoTech (CO) (AKA Oncore Mfg) (PS),42138,Frameless,105026,100.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,100.0
"Genesis Engineering Solutions, Inc",32788,Frameless,105026,185.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,185.0
"Micross Components, LLC.(TX) (U)",1244,Frameless,105026,55.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,55.0
CYGNUS LLC,2070470,Frameless,105026,142.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,142.0
Celestica International LP,1560,Frameless,105026,119.56716685598128,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,119.56716685598128
"AVP Circuits, LLC (NE)",1137172,Frameless,105026,170.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,170.0
E-TRONIC AEROSPACE INC,3573656,Frameless,105026,112.09421892748244,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,112.09421892748244
Exfo Inc,435,Frameless,105026,93.41184910623538,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,93.41184910623538
Ametek Vision Research,28464,Frameless,105026,150.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,150.0
SMT Elite Corp,3726498,Frameless,105026,93.41184910623538,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,93.41184910623538
"Alpha Assembly Solutions, Inc (NJ) (U)",24539,Frameless,105026,155.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,155.0
Ericsson Smart Factory Inc. (TX),51112,Frameless,105026,225.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,225.0
GAMA Electronics.,1264,Frameless,105026,176.58,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,176.58
Hewlett Packard Enterprise IV LLC  (PS),42227,Frameless,105026,350.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,350.0
Acuity Brands - IN,21241,Frameless,105026,150.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,150.0
PNC Inc,52041,Frameless,105026,135.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,135.0
Exfo Inc,435,Frameless,105026,105.7134601425018,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,105.7134601425018
Carlton Ind.Corp,1171,Frameless,105026,145.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,145.0
"Spectrum Advanced Manufacturing Technologies, Inc (PS)",46569,Frameless,105026,200.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,200.0
ATC Power,3864667,Frameless,105026,131.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,131.0
Task Micro Electronics Inc,949,Frameless,105026,123.3323701662521,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,123.3323701662521
RCE MANUFACTURING LLC,51043,Frameless,105026,55.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,55.0
Windsor Mfg,8697,Frameless,105026,150.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,150.0
LIBERTY ENGINEERING,2055456,Frameless,105026,135.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,135.0
Synqor,1500,Frameless,105026,164.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,164.0
Hughes Network Systems,19521,Frameless,105026,85.0,Lasercut,None,None,PHD,6.0,Not Applicable,0.0,85.0
Raytheon Technologies-Raytheon Missiles and Defense (PS),518688,Frameless,444097,295.0,Lasercut,None,Advanced Nano,PHD,6.0,Not Applicable,163.0,132.0
Virtex (Orginally Circuit Technology Inc.),6035,Frameless,105226,142.0,Lasercut,None,Nano Wipe,PHD,6.0,Not Applicable,40.0,102.0
Hewlett Packard Enterprise IV LLC  (PS),42227,Frameless,105226,350.0,Lasercut,None,Nano Wipe,PHD,6.0,Not Applicable,40.0,310.0
L3 Harris  (NJ),30671,Frameless,455432,300.0,LaserSTEP,1-2,None,PHD,6.0,Not Applicable,95.0,205.0
East/West Mfg. (TX),17192,Frameless,105027,95.0,Lasercut,None,None,PHD,7.0,Not Applicable,0.0,95.0
ATC Power,3864667,Frameless,105027,131.0,Lasercut,None,None,PHD,7.0,Not Applicable,0.0,131.0
NeoTech (CO) (AKA Oncore Mfg) (PS),42138,Frameless,105024,155.0,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,155.0
InRedox LLC (PS),46524,Frameless,105024,35.0,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,35.0
Concept to Life Solutions Inc. (Formely Proto Advantage),7497,Frameless,105024,121.06175644168104,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,121.06175644168104
"QORVO US Inc, (TX)",12766,Frameless,105024,164.0,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,164.0
Sanmina NPI,839,Frameless,105024,177.66915017636148,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,177.66915017636148
M / A COM,2054139,Frameless,105024,170.0,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,170.0
Molex LLC (IL) (U),14432,Frameless,105024,191.0,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,191.0
BOEING (AL)(PS),43773,Frameless,105024,135.0,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,135.0
Co-Dx (PS),276776,Frameless,105024,375.0,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,375.0
Raytheon Finance Shared Services (PS),42223,Frameless,105024,400.0,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,400.0
BOEING (AL)(PS),43773,Frameless,105024,125.0,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,125.0
IBM Canada,516,Frameless,105024,105.7134601425018,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,105.7134601425018
"FuelCell Energy, Inc",34698,Frameless,105024,147.9988441995025,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,147.9988441995025
Concept to Life Solutions Inc. (Formely Proto Advantage),7497,Frameless,105024,114.17053695390194,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,114.17053695390194
"FuelCell Energy, Inc",34698,Frameless,105024,24.66647403325042,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,24.66647403325042
Innotec Group Lighting Div (U),1305,Frameless,105024,194.0,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,194.0
Raytheon Technologies-Raytheon Missiles and Defense (PS),518688,Frameless,105024,0.0,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,0.0
Hughes Network Systems,19521,Frameless,105024,85.0,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,85.0
Gentex Corp. : Gentex Corp (U),1273,Frameless,105024,164.0,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,164.0
Applicad Inc.,7100,Frameless,105024,165.0,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,165.0
Trimpot Electronicas LTDA,3864591,Frameless,105024,100.0,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,100.0
Kimball Electronics - Mexico (PS),48913,Frameless,105024,0.0,Lasercut,None,None,PHD,8.0,Not Applicable,0.0,0.0
L3 HARRIS TECHNOLOGIES (GA),30530,Frameless,447199,300.0,Lasercut,None,Advanced Nano,PHD,8.0,Not Applicable,163.0,137.0
Hewlett Packard Enterprise IV LLC  (PS),42227,Frameless,105227,350.0,Lasercut,None,Nano Wipe,PHD,8.0,Not Applicable,40.0,310.0
IBM Corporation,1297,Frameless,443594,225.0,Lasercut,None,None,Nicut/SNL,4.0,Not Applicable,0.0,225.0
S and Y Industries. (U),10929,Fuji,447523,244.0,Lasercut,None,None,FG,4.0,Silver,0.0,244.0
Matrix Circuits LLC (IA),1350999,Fuji,447523,242.0,Lasercut,None,None,FG,4.0,Silver,0.0,242.0
Matrix Circuits LLC (IA),1350999,Fuji,447524,242.0,Lasercut,None,None,FG,5.0,Silver,0.0,242.0
S and Y Industries. (U),10929,Fuji,447524,244.0,Lasercut,None,None,FG,5.0,Silver,0.0,244.0
R.S. Electronic Inc,797,Fuji,104367,425.9580319244333,Lasercut,None,Advanced Nano,PHD,4.0,Silver,163.0,262.9580319244333
R.S. Electronic Inc,797,Fuji,104367,0.0,Lasercut,None,Advanced Nano,PHD,4.0,Silver,163.0,-163.0
Pergamon Corp,20916,Fuji,456281,475.0,Lasercut,None,Nano Slic,PHD,4.0,Silver,163.0,312.0
R.S. Electronic Inc,797,Fuji,104355,261.55317749745905,Lasercut,None,None,PHD,4.0,Silver,0.0,261.55317749745905
